,rating,id,date,flag,user,text
574736,0,2210606967,Wed Jun 17 11:47:39 PDT 2009,NO_QUERY,livetwt,No Manchester Marmalade at Asda  #tweetshop
920135,4,1753937344,Sun May 10 04:12:57 PDT 2009,NO_QUERY,TheSUPERGIRL,@paigeinflorida You got it! Added just for you! 
1293789,4,2003293015,Tue Jun 02 06:15:49 PDT 2009,NO_QUERY,gonesarcastic,He stood outside the building looking stupid. So I ran out before he could get away. I haz ipod!!!!! Now to open it. 
1412821,4,2056733863,Sat Jun 06 11:41:37 PDT 2009,NO_QUERY,rosevega,MILEY CYRUS YOU NEED TO GO AWAY. THAnks 
377492,0,2051911486,Fri Jun 05 23:07:35 PDT 2009,NO_QUERY,afghanant,I am at Carrollton Station alone. 
1183522,4,1982448435,Sun May 31 11:13:46 PDT 2009,NO_QUERY,Carloss2,lived it up last night 
154950,0,1936062328,Wed May 27 07:23:11 PDT 2009,NO_QUERY,davidcelis,"@nicolebianco your twitter icon doesn't show up... you should reupload it, or change it, or something. it's just blank "
1241282,4,1993973193,Mon Jun 01 11:12:49 PDT 2009,NO_QUERY,BassGirl12,@Laura_Loves_Him im ill ill do it wensday promise  ly zz
108067,0,1824158161,Sun May 17 00:15:26 PDT 2009,NO_QUERY,SLOWC5,Out racing. I wish I had my car 
411706,0,2060182210,Sat Jun 06 18:25:06 PDT 2009,NO_QUERY,metalmeagan,@darnielle I'm so sorry about your hard drive   I don't know what I'd do in your situation.
795209,0,2327271027,Thu Jun 25 08:08:07 PDT 2009,NO_QUERY,irislapinski,In Nottingham visiting UK Online Centres. Saw one really great one: Go Digit All in The Meadows. No website  will blog about it later
1034046,4,1955910711,Thu May 28 20:50:26 PDT 2009,NO_QUERY,MyMandyy,The new theme is Lovely!!! keke.. thank u @kahhongtay 
119965,0,1832549631,Sun May 17 20:59:56 PDT 2009,NO_QUERY,Stacey__Lynn,so disappointed about the Celtics 
747275,0,2283559950,Mon Jun 22 12:46:55 PDT 2009,NO_QUERY,robyngodfrey,I hate that Gail is like this 
502362,0,2187506848,Mon Jun 15 20:23:01 PDT 2009,NO_QUERY,StephNBoots,@DonnieWahlberg Please make sure you sing Stay with me Baby at the Saratoga concert cause people say you haven't been singin it 
884861,4,1686389415,Sun May 03 05:12:52 PDT 2009,NO_QUERY,suzi_q,@mrrobbo looking forward to ICTEV and hearing your mobile preso 
117651,0,1827678238,Sun May 17 11:13:02 PDT 2009,NO_QUERY,anneh632,I was going to create a list of all the CVBs that used the #ntw09 avatar but ran out of time. 
1369036,4,2050717733,Fri Jun 05 19:10:12 PDT 2009,NO_QUERY,smileyfreak1981,"@Corrine_MaGomer No worries.  The article is about people being paid to tweet about products, etc."
1572786,4,2188987562,Mon Jun 15 22:59:49 PDT 2009,NO_QUERY,sarainoregon,@peterfacinelli I must say that your YouTube campaign for more Twitter followers in most compelling.... I will pass along the word 
1117740,4,1973470650,Sat May 30 11:12:41 PDT 2009,NO_QUERY,calvincropley,has almost finished that Essay 
596921,0,2219138289,Wed Jun 17 23:52:42 PDT 2009,NO_QUERY,MileyHugestFan,Hey every1 
208247,0,1973675709,Sat May 30 11:36:52 PDT 2009,NO_QUERY,MelMarie88,@Chad_Sway that actually makes me sad... i've missed soo many nights l8ly... lol 
1203366,4,1986029835,Sun May 31 18:12:38 PDT 2009,NO_QUERY,kionsanders,i'm kind of excited that I actually have time to watch the MTV Movie Awards 
870455,4,1678388039,Sat May 02 06:32:36 PDT 2009,NO_QUERY,laurenhannah,@caitlindsmith that works for me our plan of world domination 
760015,0,2296472053,Tue Jun 23 09:13:32 PDT 2009,NO_QUERY,sharzy,hayfever is trying to kill me..sumone call the police - it's stalkin me 
259882,0,1985539936,Sun May 31 17:17:56 PDT 2009,NO_QUERY,mark_deezy,my throat hurts 
292487,0,1996012944,Mon Jun 01 14:23:54 PDT 2009,NO_QUERY,myctlife,is going HOME!  whew...  long day 
1432868,4,2060344090,Sat Jun 06 18:43:43 PDT 2009,NO_QUERY,johnneebee,"Great, just would rather be here with someone else other then MOMMY  lol. Old school Italian Engagement Party."
703636,0,2255768884,Sat Jun 20 11:45:38 PDT 2009,NO_QUERY,YvetteAngelica,does not want to go to work when its so nice outside 
569228,0,2207870951,Wed Jun 17 08:29:24 PDT 2009,NO_QUERY,scc_da_matt,@Agent_M D3 is a game I am looking forward too. Got my B.net account all ready for it too. I'm just going to miss the necromancer 
386641,0,2053837338,Sat Jun 06 05:51:01 PDT 2009,NO_QUERY,ellelizabeth,"@mikepolizzotto you know that if i were able to, i would...but it looks like theres over 5 hours of traveling inbetween and i have no car "
1528021,4,2177297269,Mon Jun 15 05:50:57 PDT 2009,NO_QUERY,highwayaffairs,Im currently playing fifa09 on my brother's psp. I just owned boro 8-4 
661835,0,2243349014,Fri Jun 19 13:20:11 PDT 2009,NO_QUERY,LucyGoodwright,@xBlueEyes2x OH MAN!!!  x i wanna send you link to youtube lol! i have a good one! LOVEYOUUU xxx
1154072,4,1978882478,Sun May 31 00:48:09 PDT 2009,NO_QUERY,_ell,http://twitpic.com/6blfz - i never turn down a hot fudge sundae. even at 12:30am.. heistheebest 
681761,0,2249821497,Fri Jun 19 23:05:27 PDT 2009,NO_QUERY,clur16,"it should be illegal 2 have 2 work at this time in the mornin, im pooped! Is not fair "
58713,0,1685963924,Sun May 03 03:01:12 PDT 2009,NO_QUERY,missMsBakehouse,@djleonsmith oh yumm!! im so damn hungover ive just been eating tiny teddys! 
1209166,4,1988905351,Sun May 31 23:43:42 PDT 2009,NO_QUERY,ishiewishie,really thinks Lady Gaga is a weirdo. BUT I LOVE HER. 
1569152,4,2188343687,Mon Jun 15 21:43:35 PDT 2009,NO_QUERY,OmarBesiso,@jthake Outstanding 
546207,0,2201682144,Tue Jun 16 20:37:19 PDT 2009,NO_QUERY,imelt,@lovenals its stuck!  frozen. i reset and its still stuck i cant &quot;slide to unlock&quot; 
149750,0,1883532824,Fri May 22 08:42:06 PDT 2009,NO_QUERY,EmilyDeLapp,Why don't I have a &quot;Black Like My President&quot; mug??  Someone make that purchase for me and make me a happy girl?
549122,0,2202553937,Tue Jun 16 21:59:59 PDT 2009,NO_QUERY,draconiskitty,upset cuz of my brother. i knew sumthing bad was gonna happen.... thats y i left..... 
233975,0,1979489117,Sun May 31 03:16:00 PDT 2009,NO_QUERY,Dawn_B,"@HypnoPeter Haven't heard of Itamar. Will check him/her out. Poor you, lecturing on a Sunday.... on a lovely sunny day like this "
164703,0,1960474044,Fri May 29 08:01:16 PDT 2009,NO_QUERY,CarolinaWriter,"It's Friday, it's payday...oh yeah, as a state employee I had 1/2 of 1 percent of my annual salary deducted from my paycheck  "
722421,0,2261480316,Sat Jun 20 20:51:27 PDT 2009,NO_QUERY,thebeve,"Also, &quot;Transsiberia&quot; is the worst movie EVER! Yes, worse than &quot;The International&quot; "
373161,0,2050938986,Fri Jun 05 19:34:03 PDT 2009,NO_QUERY,ToraLora770,Big day tomorrow!!! And I don't know what to think anymore!! 
1195788,4,1984683574,Sun May 31 15:35:46 PDT 2009,NO_QUERY,Sambucagirl,Would like everyone to know that @twheelhouse is wonderful! 
1382509,4,2052474099,Sat Jun 06 00:51:12 PDT 2009,NO_QUERY,KmartxX,@Shinedown1120 haha SWEET. 
148511,0,1883157587,Fri May 22 08:06:00 PDT 2009,NO_QUERY,tchviolin,"@trent_reznor why can i stream albums from the iPhone app but not online? I can't find Pretty Hate Machine on lala, spotify, etc... "
912372,4,1752259129,Sat May 09 21:26:42 PDT 2009,NO_QUERY,TheCrash216,"@iamjonathancook how old is jonathan jr? I've got four cockatiels, they're two years now "
1408834,4,2055758961,Sat Jun 06 09:54:15 PDT 2009,NO_QUERY,matt_james_FR,"@aquelajames Sounds like a good setting to develop #dnd products    hmmm, where are my car keys...."
782348,0,2323637523,Thu Jun 25 01:06:50 PDT 2009,NO_QUERY,mandydboss,"@Pink wonder if you ever read all your fans posts, it's my birthday today, and I am sitting at home all on my own, as hubby is at work, "
1020025,4,1882301553,Fri May 22 06:37:18 PDT 2009,NO_QUERY,OnTiltRadio,@OhhmyMegan Morning Sunshine...I Love you...have an AWESOME day at work today 
1113911,4,1972684207,Sat May 30 09:41:27 PDT 2009,NO_QUERY,2NiteBoy,Makin' 3rd stencil 
656756,0,2240634638,Fri Jun 19 09:58:56 PDT 2009,NO_QUERY,getvisible,Must get back to my desk 
1274378,4,2000960962,Mon Jun 01 23:26:26 PDT 2009,NO_QUERY,SarahHogan,@day_b  Don't blame you.  Never been but hear it's beautiful - have a great time!
1430428,4,2059899998,Sat Jun 06 17:51:46 PDT 2009,NO_QUERY,harlembeauty132,Everyone remember to be safe tonight!!! Mind your surroundings and drink responsibly 
42567,0,1676158080,Fri May 01 21:15:06 PDT 2009,NO_QUERY,bloowind,@IamTam they should've given jasmine's spot to ricky. 
860285,4,1676340518,Fri May 01 21:45:38 PDT 2009,NO_QUERY,Vegan_Chicago,@Lindsey_ n-3 = Omega 3 fatty acids so yeah basically. 
960468,4,1826416243,Sun May 17 08:27:35 PDT 2009,NO_QUERY,katfrances,getting ready for Monday first day 
1408347,4,2055681114,Sat Jun 06 09:45:44 PDT 2009,NO_QUERY,animemiz,Heading out to listen to a former classsmate's partnmer's violin playing..  and then Astor Place! 
868748,4,1677996609,Sat May 02 05:02:27 PDT 2009,NO_QUERY,rallgeyer,@sandybug67 what are you ready for 
1292047,4,2002986180,Tue Jun 02 05:37:51 PDT 2009,NO_QUERY,chinsuelyn,LET GO AND LET GOD DEAL WITH IT  feel beautiful today
872499,4,1679040665,Sat May 02 08:23:16 PDT 2009,NO_QUERY,Cretan_Grl_4eva,@iLoveWtcc0228 WHATTTTTTTTWUTTT I KNEW IT I KNEW IT I KNEW IT  CONGRATS!!!
1399584,4,2054260473,Sat Jun 06 06:57:17 PDT 2009,NO_QUERY,elmike_vzz,"Escuchando â«Out of Controlâ« de The Chemical Brothers, mientras chambeo....  "
736664,0,2265058961,Sun Jun 21 05:40:54 PDT 2009,NO_QUERY,jesmc,waiting for that big #squarespace  of a heat patch to kick in. 
1367098,4,2050340633,Fri Jun 05 18:29:49 PDT 2009,NO_QUERY,Woosuh,Layin On The Couch Uberly Tired!  I Hope I Get To Talk To A Certain Someone Tonight 
681604,0,2249779130,Fri Jun 19 23:00:18 PDT 2009,NO_QUERY,killerannax,http://twitpic.com/7voq6 - My pants were too tight. 
857659,4,1573984707,Tue Apr 21 03:46:07 PDT 2009,NO_QUERY,genlouise,can't get enough of smallville... 
1422014,4,2058415883,Sat Jun 06 14:53:54 PDT 2009,NO_QUERY,RockyThunda,@STARBUXHD Well I'm Glad U got the memo first cuz I was gonna crash it anyway 
22669,0,1557539144,Sun Apr 19 04:43:10 PDT 2009,NO_QUERY,fletcherxx,x_tara me tooo!! holidaysss are the best. so not looking forward to school 
994746,4,1835595037,Mon May 18 06:20:33 PDT 2009,NO_QUERY,Kizzim23,Woo last monday ever!!  Its again gonna be a looong day.
539865,0,2199564106,Tue Jun 16 17:41:02 PDT 2009,NO_QUERY,DrOttematic,"setting up my xbox 360, wee! hope the networking/media center bit is as awesome as I think ... any tips? sadly, no wired net til Thurs "
1099712,4,1970595940,Sat May 30 04:29:59 PDT 2009,NO_QUERY,lee_garland,PS @photo_ed there might be time for a quick hammock-swing once I've got the tomatos into their growbag 
1247598,4,1995574804,Mon Jun 01 13:42:35 PDT 2009,NO_QUERY,metalreporter,"@coldsubject thanks a bunch for the &quot;#follow tweet&quot;, cheers "
925310,4,1755281569,Sun May 10 08:44:07 PDT 2009,NO_QUERY,HoneyAntoineGem,@JessMami love to my other half. My mami partner in crime! Love you for my ryelle and jahlia!! 
1256577,4,1997513700,Mon Jun 01 16:59:05 PDT 2009,NO_QUERY,MiriamCheah,@Lihis its red like jess's one at the orchid  i love used acoustics lol
835837,4,1558315244,Sun Apr 19 07:59:35 PDT 2009,NO_QUERY,DavsTaylor,"Yes most folk are back at school tomorrow, however Thursday for me "
109773,0,1824654361,Sun May 17 02:20:04 PDT 2009,NO_QUERY,nattali,I miss my boyfriend... Long distance relationships sucks... 
1551340,4,2184064577,Mon Jun 15 15:22:13 PDT 2009,NO_QUERY,Jennnahh01,gonna attempt to make french toast while listening to my newly discovered copy of Core that I forgot I had  seeing STP in ONE MONTH !
1316991,4,2014212890,Wed Jun 03 00:48:18 PDT 2009,NO_QUERY,ChelleReed,@Melissaraad -evil grin-   This.  Is why I like you.  
584696,0,2215364481,Wed Jun 17 18:02:25 PDT 2009,NO_QUERY,Doodlingdar,Ugh! Cant sleep...So worried. I really gotta find a job 'cos I sooo dont wanna have to sign on the dole  Sigh.
666729,0,2245385796,Fri Jun 19 16:03:31 PDT 2009,NO_QUERY,HISOFFICIALGIRL,Finally off frum werk  : D on my way to da nail place I fucked up my toes  so gotta fix em...
18575,0,1556637591,Sat Apr 18 23:40:07 PDT 2009,NO_QUERY,sophie_lou_13,Says that i probably won't even go  and i hate boys
1522515,4,2176457706,Mon Jun 15 03:55:48 PDT 2009,NO_QUERY,lauralawrah,@lisa_x   yessssss yesssss yesssss yesss  omhgsauhgduigdufh !!!!!!!!!!!
1536705,4,2179376753,Mon Jun 15 09:01:21 PDT 2009,NO_QUERY,cmsimike,"@ivypayne You know, it may seem cheesy but your daily reminder to &quot;create an awesome day&quot; actually helps me do so. So thanks "
1562162,4,2186765740,Mon Jun 15 19:18:19 PDT 2009,NO_QUERY,quixoticqueen,"Hate realty, i wanna live in my dreams "
877877,4,1685103456,Sat May 02 23:04:32 PDT 2009,NO_QUERY,shot_of_hart,@CyanidexBeauty I told him he needs to dirty it up 
1137898,4,1976790026,Sat May 30 19:04:36 PDT 2009,NO_QUERY,allxclubglobal,Awesome group  http://bit.ly/s7D91 Repost this tweet for me Please!!!;
398580,0,2056925894,Sat Jun 06 12:03:04 PDT 2009,NO_QUERY,AnniKay,Just got a call from the PD. Now it's obviously six people I knew who died in the air france plane ... rip 
909640,4,1751289130,Sat May 09 19:06:07 PDT 2009,NO_QUERY,SkyEatsJennifer,waitin for some Fall out boy 
932419,4,1771107822,Mon May 11 23:13:12 PDT 2009,NO_QUERY,israelphails,is eating cupcake 
241901,0,1981190523,Sun May 31 08:37:15 PDT 2009,NO_QUERY,amazingchipmunk,still sickish  ... but second city lessons today!!   (just hope i dont infect everyone...lol)
515213,0,2190791809,Tue Jun 16 03:44:23 PDT 2009,NO_QUERY,Botiful,feeling sorry for myself 
10997,0,1551146707,Sat Apr 18 08:16:13 PDT 2009,NO_QUERY,MissChriis,@SaraahPcd awww o.o oohje  can i help you?? xDD
38534,0,1573300015,Tue Apr 21 00:33:01 PDT 2009,NO_QUERY,Crack_Morris,@NoSlickRemarks I just listen to My Life is Like A movie.  I think jimmy had that dude killed 
978611,4,1833850819,Mon May 18 00:40:57 PDT 2009,NO_QUERY,jeniiiferbiatch,@cnguyen321 becuase it sendds to my phone make mine send to ur phone too 
1257661,4,1997751083,Mon Jun 01 17:23:41 PDT 2009,NO_QUERY,XoAliBoX,Chill with star and the baby! 
153972,0,1933069523,Tue May 26 22:55:06 PDT 2009,NO_QUERY,JPacittiMusic,@reneeporsia No I haven't been home in a few weeks.  Sorry - must ave been someone else!
871856,4,1678818353,Sat May 02 07:48:15 PDT 2009,NO_QUERY,sanguo,"Going to my first Free Comic Day (event?) later (with my mother, who's decided to tag along). "
898284,4,1693560270,Sun May 03 22:57:24 PDT 2009,NO_QUERY,BalderKongen,@Trey360 Yay you!! 
290992,0,1995546064,Mon Jun 01 13:39:49 PDT 2009,NO_QUERY,rushe_eee,the weather is amazin an i'm stuck inside studyin 
1231211,4,1991718575,Mon Jun 01 07:32:32 PDT 2009,NO_QUERY,Sherlin92,@yyiinngg me too!!  3 more days to holiday! Hehe.
1057200,4,1962678261,Fri May 29 11:26:59 PDT 2009,NO_QUERY,mari5503,@klimtianbliss don't be sick!  I want to hang out soon.  let's get the puppies together  
389581,0,2054484328,Sat Jun 06 07:27:16 PDT 2009,NO_QUERY,kristinmathuny,In Iowa it's raining... Well I guess that's apropriate for the ocasion 
1166174,4,1979908095,Sun May 31 04:59:12 PDT 2009,NO_QUERY,MartyKai,Lovin da weather 
730255,0,2263524674,Sun Jun 21 01:03:01 PDT 2009,NO_QUERY,bjorker,"Ah, yes.  I effectively reminded myself that I don't much care for Chinese food.  Ugh. Also, I miss my guests already  They are awesome!"
716685,0,2259771290,Sat Jun 20 18:08:08 PDT 2009,NO_QUERY,Whitter0520,Horrible day in marshfield in a hotel ALL day with the flu while everyone else is enjoying the reunion. 
1538905,4,2179999019,Mon Jun 15 09:52:26 PDT 2009,NO_QUERY,kallow,@brianphive  You're welcome! Let us know if you have any questions. We are here to help.
1431510,4,2060100378,Sat Jun 06 18:15:27 PDT 2009,NO_QUERY,jujube92,"@TickleMeJoey I've figured something out. At the music awards a few years ago, you didn't trip/fall, it was a gravity surge. "
1086570,4,1969332729,Fri May 29 23:42:30 PDT 2009,NO_QUERY,MissSimone32,@cash550 why I think sex is just there/blah. &amp; what I mean by into.. im mean have some type of physicall or emotional attachment . 
203618,0,1972413184,Sat May 30 09:10:40 PDT 2009,NO_QUERY,day26addict,damn i missed everything when i did my lesson... 
457852,0,2071717736,Sun Jun 07 19:49:12 PDT 2009,NO_QUERY,oduamy,I hate that Monday is only an hour away  The weekends always go by so fast!!
1559512,4,2186084063,Mon Jun 15 18:20:00 PDT 2009,NO_QUERY,tee_gee,@essebee1 my dd was hanging over my shoulder as I was typing &amp; she saw your tweet pop up as I was debating 2 s's or one.  she lol'd.
1514470,4,2175483668,Mon Jun 15 01:06:49 PDT 2009,NO_QUERY,010792,Aqua playlist for my iPod 
1503159,4,2071889467,Sun Jun 07 20:04:38 PDT 2009,NO_QUERY,pau2x,says caffeine is her bestest friend ever!  http://plurk.com/p/z7clr
1323762,4,2014938147,Wed Jun 03 03:10:51 PDT 2009,NO_QUERY,wabbitz18,just arrived. 
753820,0,2287018736,Mon Jun 22 17:14:26 PDT 2009,NO_QUERY,emmahhily,ugh no license in the mail today  maybe it does take 8 days like jerry said..
1066691,4,1965354028,Fri May 29 15:46:20 PDT 2009,NO_QUERY,twiddelywink,Sounds of thunder and the looks of lighting are just amazing.  i just saw them
1278980,4,2001487425,Tue Jun 02 01:02:44 PDT 2009,NO_QUERY,tomlin22,'s puppy wee's like a big boy now! 
427526,0,2063750050,Sun Jun 07 03:55:47 PDT 2009,NO_QUERY,taluta,Still hv heaps of clearing 2 do 2day! So difficult 2 decide wht 2 put in storage &amp; wht 2 leave out. A lifetime acquiring things now ths 
657717,0,2241142633,Fri Jun 19 10:35:31 PDT 2009,NO_QUERY,thatbeegirl,@sarahmbrogden  I wish you could make it!
464103,0,2175055462,Sun Jun 14 23:58:43 PDT 2009,NO_QUERY,Nickrusman,Trying to wake up  at work
445038,0,2068007696,Sun Jun 07 13:20:18 PDT 2009,NO_QUERY,michelle8776,Researching lots of b&amp;b's for an upcoming trip.  It seems like every single one of them has cats  I'm allergic to most cats.  Sigh.
1479353,4,2066660110,Sun Jun 07 10:56:18 PDT 2009,NO_QUERY,EDouglasWW,"Nap, then NIN.... dammit, @Da7e... you totally stole my idea!!! "
1574132,4,2189196611,Mon Jun 15 23:27:59 PDT 2009,NO_QUERY,mzlonelyme,My latest Photography shot and first one of a Human object  http://tinyurl.com/mnwfxm
395674,0,2056106789,Sat Jun 06 10:32:18 PDT 2009,NO_QUERY,davidpawilliams,@wafaamanasrah sleeping in period on a saturday is the best feeling ever. Work sucks 
643431,0,2235770238,Fri Jun 19 02:01:55 PDT 2009,NO_QUERY,eviehart,is on the sofa poorly!  damn british summers!!!!
115073,0,1826978560,Sun May 17 09:43:47 PDT 2009,NO_QUERY,LauriceDepasois,dreading tomorrow  :| :/
638928,0,2234591299,Thu Jun 18 23:21:02 PDT 2009,NO_QUERY,sociaIIyawkward,@bobbythomas1  &quot;do it again to relive...&quot;
363420,0,2047832326,Fri Jun 05 14:14:57 PDT 2009,NO_QUERY,ttfamanda,wfm tour kick off tonight at the matchbox. seeya friends  2 bands down 2 to go.
215320,0,1975440909,Sat May 30 15:09:47 PDT 2009,NO_QUERY,kelseydesmond,"watching @chrishasboobs, i'm so bored. "
613770,0,2225577159,Thu Jun 18 10:53:39 PDT 2009,NO_QUERY,rosierage,"good amount of sleep, check. shower, check. work from 4-close.....no check "
1241842,4,1994081699,Mon Jun 01 11:23:05 PDT 2009,NO_QUERY,hangdizzo,it's laundry time. I'm hoping today turns out good excited for our play date tomorrow @angelicaardoin and @saruhjoyyy 
762200,0,2297739371,Tue Jun 23 10:48:51 PDT 2009,NO_QUERY,Jaclyn_Mcwhite,"Um, what the heck happen to the sunshine!  Im thinking summer is probably over here in Juneua. "
455468,0,2070969633,Sun Jun 07 18:36:33 PDT 2009,NO_QUERY,KeeganYeaH,"really wants to here what stephen fry has to say about the god awfull new that BNP have two seats and Â£500,000 of taxs to play with !!  "
823892,4,1556093228,Sat Apr 18 21:37:25 PDT 2009,NO_QUERY,Chelseya,"@CierraxxBell I saw it yesterday, i loved it "
572089,0,2209139407,Wed Jun 17 10:03:16 PDT 2009,NO_QUERY,ElliottDavo,woot take me with you demi and ron called me while he was naked   dead
1217994,4,1989788227,Mon Jun 01 02:48:46 PDT 2009,NO_QUERY,officialLatrice,@officialTila hey tila 
338202,0,2014376686,Wed Jun 03 01:19:38 PDT 2009,NO_QUERY,bushido02,@teapartynews Yea..I know...momentary lapse of reason...   #tcot #ac2c #hhrs #912 #sgp #tlot #gwot #nra #gop #rush #teapar
980141,4,1833994531,Mon May 18 01:13:23 PDT 2009,NO_QUERY,LaLaLives,@witchyknitter BB doesn't count. Have been on alllllll day! 
1334971,4,2016870896,Wed Jun 03 07:29:44 PDT 2009,NO_QUERY,ShootRunTri,@epicbillbradley Will be looking forward to reading your RAAM tweets! Best of luck in your training &amp; have a happy taper! 
1500733,4,2071241807,Sun Jun 07 19:04:22 PDT 2009,NO_QUERY,Marianatss,@tommcfly ahaha why?! what happened during the dinner?! ahaha if it makes your day better...we all love you!!  haha
178206,0,1965911304,Fri May 29 16:46:16 PDT 2009,NO_QUERY,nofxjunkie,aleesha's piggy died  she can't catch a fucking break man
1202039,4,1985787012,Sun May 31 17:46:17 PDT 2009,NO_QUERY,samchambz,@Etown_Jenn haha jenn i totally agree. hha so u live in edmonton too? thats soo cool.  
17098,0,1556162796,Sat Apr 18 21:51:13 PDT 2009,NO_QUERY,daver,"I know Spider won, owned the entire fight and its impressive that he almost wasnt hit... but it was a  boring fight "
847072,4,1564506787,Mon Apr 20 03:48:59 PDT 2009,NO_QUERY,FiendDNB,sunshine is awesome 
965330,4,1827600642,Sun May 17 11:03:12 PDT 2009,NO_QUERY,HOOPSLasVegas1,"To my main dude Kareem, and fellow twitt-hoop'r...if ya didnt know, this is where it started...http://bit.ly/oxBYe  "
194084,0,1970211325,Sat May 30 02:55:02 PDT 2009,NO_QUERY,LuisMOfficial,BTW - I was really sad about Jay Leno ending tonight. He's always been my favorite host.  Good luck to him at his new time!
259490,0,1985439407,Sun May 31 17:06:18 PDT 2009,NO_QUERY,roseanthonette,"Good Morning,Off to work "
155664,0,1955910688,Thu May 28 20:50:26 PDT 2009,NO_QUERY,bigenya,@darthvader Why'd you let Kahmunrah shake you off with *you've got too much going on*? You rock harder than him  #NATM2
553954,0,2203740353,Wed Jun 17 00:25:30 PDT 2009,NO_QUERY,mayanky,@romram: exactly..akele to pagal kar deti hai ye jagah 
1545010,4,2181924413,Mon Jun 15 12:29:04 PDT 2009,NO_QUERY,abigailmarie78,coaching tumbling again tonight then running a few miles 
457903,0,2071729517,Sun Jun 07 19:50:18 PDT 2009,NO_QUERY,davidmead,@warrenellis sad at that political outcome. apathy must b at an all time high back in the motherland (or is that fatherland now?) 
430616,0,2064369144,Sun Jun 07 06:04:25 PDT 2009,NO_QUERY,ashtx,@theJenius Tylenol PM is where it's at dude. Pobresita 
341212,0,2014996617,Wed Jun 03 03:22:30 PDT 2009,NO_QUERY,louisewaves,I can't help wondering if they were delivered so late because of the area I'm living in?  When did everyone else get theirs?
146106,0,1882396778,Fri May 22 06:47:51 PDT 2009,NO_QUERY,STeFF722,"Late to work, oh well I don't have shit to do!  gnna go hide on one of Geeks computers, they're super fast lol"
536529,0,2198456658,Tue Jun 16 16:06:16 PDT 2009,NO_QUERY,JBnVFCLover786,AAAhh from now on I need to be careful what I tweet and make sure it doesn't have Ben in it..Oh nooo It does now  
298928,0,1997828746,Mon Jun 01 17:31:39 PDT 2009,NO_QUERY,vegan_freak,I so wish I was in Philly right now with @valenciamusic @alyssaxghetto @eryn_b @mmwhalen and everybody else right now. I miss the crew. 
1491588,4,2069122411,Sun Jun 07 15:18:08 PDT 2009,NO_QUERY,Mhae92,@abigaeLettuce just refresh the page n it will come 
1113547,4,1972614563,Sat May 30 09:33:28 PDT 2009,NO_QUERY,MarketingCat,"Need to send emails to 100,000  contacts? Check out EmailUnlimited on http://www.4officeautomation.com "
1440635,4,2061698120,Sat Jun 06 21:25:09 PDT 2009,NO_QUERY,Bemale,"@oh_danny_boy thx, I am rather sweet indeed.  "
686499,0,2251044061,Sat Jun 20 02:15:43 PDT 2009,NO_QUERY,pleasureJALIN,i wish my mom would come home already so i could go to sleep. 
1572665,4,2188970178,Mon Jun 15 22:57:27 PDT 2009,NO_QUERY,bigwood76,@AuroraJo in all honesty...It will be legalized in California first after Gov. Dumbdicknegger gets out of office..per my dr.'s reasoning 
1533499,4,2178504228,Mon Jun 15 07:47:56 PDT 2009,NO_QUERY,Wink74,@grinchygirl74 and my stupid picture is too big! LOL I can't figure out how to make it smaller! I jump off the page! 
817721,4,1551873837,Sat Apr 18 10:11:41 PDT 2009,NO_QUERY,tgbenson,@raremonkey sweet!  I am so looking forward to this trip 
263868,0,1986683830,Sun May 31 19:10:30 PDT 2009,NO_QUERY,NattyPimpQueen,@GinaHernandez i think i got the clue ;) LMAO... but i want to see my present!! WHERE THE HELL ARE YOU?!?! i am waiting for a pm  lol
110737,0,1824930907,Sun May 17 03:34:45 PDT 2009,NO_QUERY,CarCarXD,@ho_ Wow I so jealous of youu!!! ahhh..  Did you get to go inside and stuff? I bet it was deffinitly EPICE
497364,0,2185860490,Mon Jun 15 18:00:43 PDT 2009,NO_QUERY,AnnaJJB,OMJ! You have GOT to be kidding me!! I was in the same city as the JONAS brothers and I didn't even know!!!! :@ i could've met them...! 
982351,4,1834193042,Mon May 18 01:59:30 PDT 2009,NO_QUERY,YungMulaBaby,@SeXiiShaWty haha just heard those lyrics from the best rapper alive an frt id show u some love  haha xx
628490,0,2231324820,Thu Jun 18 18:22:42 PDT 2009,NO_QUERY,Kozitaa,twitter feo no funcionabas  xd
49663,0,1678217408,Sat May 02 05:57:24 PDT 2009,NO_QUERY,crazymitchell,great why did I even bother! Thanks mate 
697588,0,2253862650,Sat Jun 20 08:51:35 PDT 2009,NO_QUERY,audiodoll,"packing crunch time. augh, i really do hate packing. i just want everything to be done for me.  i should get a maid."
880616,4,1685661428,Sun May 03 01:26:17 PDT 2009,NO_QUERY,NuellePena,"I had an amazing day, I hope you did too...Going to pack then hit the sack. Boston see you in a few "
22256,0,1557450247,Sun Apr 19 04:11:18 PDT 2009,NO_QUERY,alienatedALIEN,"typing my latest here in TWITTER. life is good, but it sucks big time. "
1588560,4,2191102882,Tue Jun 16 04:31:34 PDT 2009,NO_QUERY,_LilMissDramaG_,Power is back on.! Whoo!  getting dressed then off to school
1213877,4,1989392774,Mon Jun 01 01:22:21 PDT 2009,NO_QUERY,kristensmith,thinking about calling it a night. night tweets 
688138,0,2251452683,Sat Jun 20 03:33:12 PDT 2009,NO_QUERY,insideout98,4:30 in the am and can't sleep. And I have to be at work in less than 4 hours 
